planet_id,star_type,star_teff_k,star_magnitude_j,planet_radius_re,distance_pc,equilibrium_temp_k,in_habitable_zone,atmosphere_type,cloud_fraction,scale_height_km,o2_ch4_ratio,n_transits,broadband_snr,is_detected,noise_floor_ppm,transit_duration_h
1666,K,4015.7615775301565,6.58921375213705,1.917729475303433,22.547860645323688,584.5330023812008,False,reduced_o2_high_ch4,0.39532566813987585,7.130009597943181,0.001,10,124.30857275235941,True,20.22790442474515,2.172689086559691
1666,K,4015.7615775301565,6.58921375213705,1.917729475303433,22.547860645323688,584.5330023812008,False,reduced_o2_high_ch4,0.39532566813987585,7.130009597943181,0.001,20,125.00569725682199,True,20.114210873300443,2.172689086559691
1667,M,3540.3266084663437,10.655520223265281,0.9013197588767663,48.94690201321717,240.94772791388556,True,reduced_o2_high_ch4,0.7811193217530075,6.41009411736145,0.001,5,19.08773066624863,True,30.386532651518966,3.2176530329686295
1667,M,3540.3266084663437,10.655520223265281,0.9013197588767663,48.94690201321717,240.94772791388556,True,reduced_o2_high_ch4,0.7811193217530075,6.41009411736145,0.001,10,22.012225113097912,True,25.722974729394526,3.2176530329686295
1667,M,3540.3266084663437,10.655520223265281,0.9013197588767663,48.94690201321717,240.94772791388556,True,reduced_o2_high_ch4,0.7811193217530075,6.41009411736145,0.001,20,24.1701817400969,True,23.03987931188911,3.2176530329686295
1668,M,3106.9938004556975,10.951163458915335,2.324359675232729,43.66705944751577,122.85771431565063,False,earth_like,0.05683251139759489,9.657972970419602,1.0,5,223.33022296223353,True,31.37828007090122,3.69458534495625
1668,M,3106.9938004556975,10.951163458915335,2.324359675232729,43.66705944751577,122.85771431565063,False,earth_like,0.05683251139759489,9.657972970419602,1.0,10,257.0089323981611,True,26.3078941109863,3.69458534495625
1668,M,3106.9938004556975,10.951163458915335,2.324359675232729,43.66705944751577,122.85771431565063,False,earth_like,0.05683251139759489,9.657972970419602,1.0,20,281.71046383608376,True,23.367774296397627,3.69458534495625
1669,M,2527.8469319388973,9.827911553249438,2.6674480879218705,18.816062464717938,97.30033821866115,False,high_co2,0.6454014133993329,6.583957690929268,0.01,5,185.44670651419696,True,25.31505937388406,2.65068044834765
1669,M,2527.8469319388973,9.827911553249438,2.6674480879218705,18.816062464717938,97.30033821866115,False,high_co2,0.6454014133993329,6.583957690929268,0.01,10,208.50627016640556,True,22.812853778777097,2.65068044834765
1669,M,2527.8469319388973,9.827911553249438,2.6674480879218705,18.816062464717938,97.30033821866115,False,high_co2,0.6454014133993329,6.583957690929268,0.01,20,225.35203445194284,True,21.45258054683139,2.65068044834765
1670,M,3407.362869715946,8.86821975265513,1.8,20.151111888105106,127.46358806499877,False,hycean,0.6599551025412618,7.9001439312157515,0.002,5,662.7989988200945,True,21.503820723513954,5.174453891341223
1670,M,3407.362869715946,8.86821975265513,1.8,20.151111888105106,127.46358806499877,False,hycean,0.6599551025412618,7.9001439312157515,0.002,10,687.1464941310533,True,20.76552830415426,5.174453891341223
1670,M,3407.362869715946,8.86821975265513,1.8,20.151111888105106,127.46358806499877,False,hycean,0.6599551025412618,7.9001439312157515,0.002,20,701.1234440533605,True,20.386267443711724,5.174453891341223
1671,M,3353.1255449721834,10.545972070281842,1.8468206202051416,42.3955249603438,600.2859959725998,False,hycean,0.5529415646615434,6.784695116188714,0.002,5,413.39640693534056,True,42.77614338179895,1.0569990052774585
1671,M,3353.1255449721834,10.545972070281842,1.8468206202051416,42.3955249603438,600.2859959725998,False,hycean,0.5529415646615434,6.784695116188714,0.002,10,517.2412573894244,True,33.39012971714729,1.0569990052774585
1671,M,3353.1255449721834,10.545972070281842,1.8468206202051416,42.3955249603438,600.2859959725998,False,hycean,0.5529415646615434,6.784695116188714,0.002,20,613.737814056378,True,27.52183337012532,1.0569990052774585
1672,M,3507.848393504114,7.851958406291893,2.289767799786688,13.258879924084052,211.40068869653228,True,abiotic_o2,0.1087652483889858,10.135741376719665,1000.0,5,56.357246756802745,True,20.85297194757063,3.6489079249876455
1672,M,3507.848393504114,7.851958406291893,2.289767799786688,13.258879924084052,211.40068869653228,True,abiotic_o2,0.1087652483889858,10.135741376719665,1000.0,10,59.299708079814444,True,20.43093784853714,3.6489079249876455
1672,M,3507.848393504114,7.851958406291893,2.289767799786688,13.258879924084052,211.40068869653228,True,abiotic_o2,0.1087652483889858,10.135741376719665,1000.0,20,60.99274488093557,True,20.216545024170664,3.6489079249876455
1673,M,2656.5657698993987,11.71975989921896,2.4613566804199127,48.54572621804702,182.3606093869231,False,abiotic_o2,0.4034958940623495,10.740634144019802,1000.0,5,27.54750626219395,True,53.83933863801279,1.5509330480366483
1673,M,2656.5657698993987,11.71975989921896,2.4613566804199127,48.54572621804702,182.3606093869231,False,abiotic_o2,0.4034958940623495,10.740634144019802,1000.0,10,37.4503931479903,True,40.61205246389575,1.5509330480366483
1673,M,2656.5657698993987,11.71975989921896,2.4613566804199127,48.54572621804702,182.3606093869231,False,abiotic_o2,0.4034958940623495,10.740634144019802,1000.0,20,49.73198891765206,True,32.01047552438874,1.5509330480366483
1674,M,3567.212422471326,10.386788754164492,1.8,43.77447951310665,775.659207924346,False,hycean,0.19537244542959387,9.039806482020754,0.002,5,858.437466880208,True,40.92226995088828,1.0361423342473204
1674,M,3567.212422471326,10.386788754164492,1.8,43.77447951310665,775.659207924346,False,hycean,0.19537244542959387,9.039806482020754,0.002,10,1069.0751364459518,True,32.18399355960263,1.0361423342473204
1674,M,3567.212422471326,10.386788754164492,1.8,43.77447951310665,775.659207924346,False,hycean,0.19537244542959387,9.039806482020754,0.002,20,1261.9247741310348,True,26.78673918605577,1.0361423342473204
1675,K,3900.3374453280203,7.059997262594504,3.6601185183692584,26.987824676302864,152.05176301162876,False,high_co2,0.3306744775911159,9.991774169525456,0.01,5,228.42612823560717,True,20.197542469948168,7.746862673424009
1675,K,3900.3374453280203,7.059997262594504,3.6601185183692584,26.987824676302864,152.05176301162876,False,high_co2,0.3306744775911159,9.991774169525456,0.01,10,231.8049408450248,True,20.098982764267213,7.746862673424009
1675,K,3900.3374453280203,7.059997262594504,3.6601185183692584,26.987824676302864,152.05176301162876,False,high_co2,0.3306744775911159,9.991774169525456,0.01,20,233.58958822353844,True,20.049552466570006,7.746862673424009
1676,M,3074.659811961431,10.54735323310521,1.2281000419058348,35.36726715258556,149.26311342549684,False,high_co2,0.4773891314317317,8.911212713376026,0.01,5,72.66792832832186,True,30.580583122215348,2.7705626787630155
1676,M,3074.659811961431,10.54735323310521,1.2281000419058348,35.36726715258556,149.26311342549684,False,high_co2,0.4773891314317317,8.911212713376026,0.01,10,86.9969071453301,True,25.83313029006523,2.7705626787630155
1676,M,3074.659811961431,10.54735323310521,1.2281000419058348,35.36726715258556,149.26311342549684,False,high_co2,0.4773891314317317,8.911212713376026,0.01,20,99.62734493490834,True,23.101420824221762,2.7705626787630155
1677,K,3879.542690592004,8.370930830139953,1.8,49.01442021442835,472.588117019389,False,hycean,0.37003143227446633,10.151661715090706,0.002,5,1036.1664793189732,True,22.092457899214434,2.341773801701057
1677,K,3879.542690592004,8.370930830139953,1.8,49.01442021442835,472.588117019389,False,hycean,0.37003143227446633,10.151661715090706,0.002,10,1091.8460471468932,True,21.071126203671646,2.341773801701057
1677,K,3879.542690592004,8.370930830139953,1.8,49.01442021442835,472.588117019389,False,hycean,0.37003143227446633,10.151661715090706,0.002,20,1125.6839566673955,True,20.542266226749007,2.341773801701057
1678,M,3553.6752718995185,10.559537899894137,1.6386529531260892,47.11370141844287,781.2177586931572,False,abiotic_o2,0.8244176613174193,7.995339525394982,1000.0,5,2.143646762700043,False,43.678791402044254,1.026632993222066
1678,M,3553.6752718995185,10.559537899894137,1.6386529531260892,47.11370141844287,781.2177586931572,False,abiotic_o2,0.8244176613174193,7.995339525394982,1000.0,10,2.8582775104147555,False,33.942886417097796,1.026632993222066
1678,M,3553.6752718995185,10.559537899894137,1.6386529531260892,47.11370141844287,781.2177586931572,False,abiotic_o2,0.8244176613174193,7.995339525394982,1000.0,20,3.674510472765414,False,27.84980834964727,1.026632993222066
1679,M,3366.4516529863295,10.177782086735425,2.800163816702011,36.043599434958615,151.63113930152866,False,reduced_o2_high_ch4,0.124827120309113,8.827278861843501,0.001,5,453.10402161979647,True,25.439669953487048,4.3580025923815855
1679,M,3366.4516529863295,10.177782086735425,2.800163816702011,36.043599434958615,151.63113930152866,False,reduced_o2_high_ch4,0.124827120309113,8.827278861843501,0.001,10,495.1189550140258,True,22.88205484761332,4.3580025923815855
1679,M,3366.4516529863295,10.177782086735425,2.800163816702011,36.043599434958615,151.63113930152866,False,reduced_o2_high_ch4,0.124827120309113,8.827278861843501,0.001,20,522.1351591940016,True,21.488994720251895,4.3580025923815855
1680,K,4321.364762796234,7.942698702335982,1.591627842301932,45.858369011834576,182.78284567509203,False,high_co2,0.8786721004935936,7.563040889484852,0.01,5,10.28406000898183,True,20.383710240127392,8.86343249741677
1680,K,4321.364762796234,7.942698702335982,1.591627842301932,45.858369011834576,182.78284567509203,False,high_co2,0.8786721004935936,7.563040889484852,0.01,10,10.599589172152635,True,20.192713642489533,8.86343249741677
1680,K,4321.364762796234,7.942698702335982,1.591627842301932,45.858369011834576,182.78284567509203,False,high_co2,0.8786721004935936,7.563040889484852,0.01,20,10.77665684293806,True,20.09657453429768,8.86343249741677
1681,K,3995.3595392932166,8.008744136219413,2.381252550132542,43.0776563491148,141.70444973799977,False,reduced_o2_high_ch4,0.1704308395375427,9.649610067986728,0.001,5,287.7288882063093,True,20.410824932310575,8.864568892037438
1681,K,3995.3595392932166,8.008744136219413,2.381252550132542,43.0776563491148,141.70444973799977,False,reduced_o2_high_ch4,0.1704308395375427,9.649610067986728,0.001,10,290.57548578715404,True,20.20645660002245,8.864568892037438
1681,K,3995.3595392932166,8.008744136219413,2.381252550132542,43.0776563491148,141.70444973799977,False,reduced_o2_high_ch4,0.1704308395375427,9.649610067986728,0.001,20,292.04916637827495,True,20.103493339539014,8.864568892037438
1682,K,4128.809374576662,6.612565947436946,1.8,23.575488332819265,528.3651329034276,False,hycean,0.5096025004730644,8.099470963153125,0.002,5,603.0151286197832,True,20.38553220475058,2.6084435259318948
1682,K,4128.809374576662,6.612565947436946,1.8,23.575488332819265,528.3651329034276,False,hycean,0.5096025004730644,8.099470963153125,0.002,10,611.0768923363711,True,20.193505541767795,2.6084435259318948
1682,K,4128.809374576662,6.612565947436946,1.8,23.575488332819265,528.3651329034276,False,hycean,0.5096025004730644,8.099470963153125,0.002,20,615.3579685532061,True,20.0969856738339,2.6084435259318948
1683,M,2939.8748815906124,10.499356018395222,2.0582829693191873,31.704522446280148,242.51230603376573,True,abiotic_o2,0.42096746864725065,7.153485658788379,1000.0,5,18.369492899009575,True,36.716120604555115,1.4694190226687531
1683,M,2939.8748815906124,10.499356018395222,2.0582829693191873,31.704522446280148,242.51230603376573,True,abiotic_o2,0.42096746864725065,7.153485658788379,1000.0,10,24.13511573397993,True,29.55078149841485,1.4694190226687531
1683,M,2939.8748815906124,10.499356018395222,2.0582829693191873,31.704522446280148,242.51230603376573,True,abiotic_o2,0.42096746864725065,7.153485658788379,1000.0,20,30.52157560431334,True,25.23142289224637,1.4694190226687531
1684,M,2999.204097098633,11.423851258628485,3.270982730397465,49.726319455029675,371.83231410703104,False,hycean,0.08426682642429528,9.549763098544968,0.002,5,1618.0538112610664,True,59.33744367781833,1.0607194096621433
1684,M,2999.204097098633,11.423851258628485,3.270982730397465,49.726319455029675,371.83231410703104,False,hycean,0.08426682642429528,9.549763098544968,0.002,10,2121.9802307140735,True,44.236436385321454,1.0607194096621433
1684,M,2999.204097098633,11.423851258628485,3.270982730397465,49.726319455029675,371.83231410703104,False,hycean,0.08426682642429528,9.549763098544968,0.002,20,2656.8260665915045,True,34.31520563722431,1.0607194096621433
1685,K,4534.643844132478,7.179954621524827,3.1441125469921465,34.01947368224277,353.30633828774546,False,reduced_o2_high_ch4,0.5924577392169625,7.428870111213762,0.001,5,107.75722992027356,True,20.306730448139568,5.454372794242286
1685,K,4534.643844132478,7.179954621524827,3.1441125469921465,34.01947368224277,353.30633828774546,False,reduced_o2_high_ch4,0.5924577392169625,7.428870111213762,0.001,10,108.64015061777746,True,20.15388002235869,5.454372794242286
1685,K,4534.643844132478,7.179954621524827,3.1441125469921465,34.01947368224277,353.30633828774546,False,reduced_o2_high_ch4,0.5924577392169625,7.428870111213762,0.001,20,109.09533323556738,True,20.07708743766465,5.454372794242286
1686,M,3077.730550102837,9.948173395244893,1.7212119487172617,26.90380131645751,563.0623969871227,False,high_co2,0.41826155950959115,7.007072369228668,0.01,5,69.36511132909776,True,39.15504370785592,0.7531325445219481
1686,M,3077.730550102837,9.948173395244893,1.7212119487172617,26.90380131645751,563.0623969871227,False,high_co2,0.41826155950959115,7.007072369228668,0.01,10,87.20307340175401,True,31.089543488130037,0.7531325445219481
1686,M,3077.730550102837,9.948173395244893,1.7212119487172617,26.90380131645751,563.0623969871227,False,high_co2,0.41826155950959115,7.007072369228668,0.01,20,104.77456383593946,True,26.139632987367136,0.7531325445219481
1687,K,3923.0489519896864,7.8902343821480745,2.5222274446846655,39.854536328081785,532.7738337280769,False,abiotic_o2,0.39658891411057096,6.709493722361036,1000.0,5,19.115043226516388,True,21.439631111886996,2.2157584595367856
1687,K,3923.0489519896864,7.8902343821480745,2.5222274446846655,39.854536328081785,532.7738337280769,False,abiotic_o2,0.39658891411057096,6.709493722361036,1000.0,10,20.522372884520667,True,20.732315272292865,2.2157584595367856
1687,K,3923.0489519896864,7.8902343821480745,2.5222274446846655,39.854536328081785,532.7738337280769,False,abiotic_o2,0.39658891411057096,6.709493722361036,1000.0,20,21.399334092277332,True,20.369448931729174,2.2157584595367856
1688,K,4152.678936863121,7.72184422354668,2.326628388313939,39.563434151783696,678.1012773164933,False,reduced_o2_high_ch4,0.012891078274235813,6.687732609654355,0.001,5,202.45921825423815,True,21.291142144134632,2.1158023752114747
1688,K,4152.678936863121,7.72184422354668,2.326628388313939,39.563434151783696,678.1012773164933,False,reduced_o2_high_ch4,0.012891078274235813,6.687732609654355,0.001,10,208.4523288919464,True,20.654916020913305,2.1158023752114747
1688,K,4152.678936863121,7.72184422354668,2.326628388313939,39.563434151783696,678.1012773164933,False,reduced_o2_high_ch4,0.012891078274235813,6.687732609654355,0.001,20,211.75133062422455,True,20.3299062621804,2.1158023752114747
1689,K,4735.4919564540505,6.696062217178805,1.6843279307236823,28.475777100588406,424.70343228930403,False,reduced_o2_high_ch4,0.7353856940906105,9.25948387478826,0.001,5,42.904978125893265,True,20.20856866743015,5.09910084453693
1689,K,4735.4919564540505,6.696062217178805,1.6843279307236823,28.475777100588406,424.70343228930403,False,reduced_o2_high_ch4,0.7353856940906105,9.25948387478826,0.001,10,43.155845914634966,True,20.104504787922615,5.09910084453693
1689,K,4735.4919564540505,6.696062217178805,1.6843279307236823,28.475777100588406,424.70343228930403,False,reduced_o2_high_ch4,0.7353856940906105,9.25948387478826,0.001,20,43.28416941784979,True,20.052307946699642,5.09910084453693
1690,M,3356.7231627484734,10.5770847268721,2.883685555719779,43.091975546580045,252.0587695282236,True,reduced_o2_high_ch4,0.691377894795766,8.064444779503251,0.001,5,126.35356374241205,True,31.6199430188584,2.5958234842901664
1690,M,3356.7231627484734,10.5770847268721,2.883685555719779,43.091975546580045,252.0587695282236,True,reduced_o2_high_ch4,0.691377894795766,8.064444779503251,0.001,10,147.06690860680288,True,26.45048696996994,2.5958234842901664
1690,M,3356.7231627484734,10.5770847268721,2.883685555719779,43.091975546580045,252.0587695282236,True,reduced_o2_high_ch4,0.691377894795766,8.064444779503251,0.001,20,162.673466719932,True,23.446616045361267,2.5958234842901664
1691,M,3363.5485212227823,9.47436363660152,1.8,26.02932721244386,143.70128864815203,False,hycean,0.29264871858204283,8.190331041598604,0.002,5,1344.1957673117108,True,22.95336232840716,4.439160544624598
1691,M,3363.5485212227823,9.47436363660152,1.8,26.02932721244386,143.70128864815203,False,hycean,0.29264871858204283,8.190331041598604,0.002,10,1429.2544311462643,True,21.52738823164708,4.439160544624598
1691,M,3363.5485212227823,9.47436363660152,1.8,26.02932721244386,143.70128864815203,False,hycean,0.29264871858204283,8.190331041598604,0.002,20,1481.8401156283971,True,20.777733972960313,4.439160544624598
1692,K,4713.996689516138,6.349707500892797,1.2769617824408241,24.16555757945604,520.2968199662184,False,high_co2,0.6699866422467937,9.76334804493921,0.01,5,24.699712595352135,True,20.18952412382719,4.086412430695865
1692,K,4713.996689516138,6.349707500892797,1.2769617824408241,24.16555757945604,520.2968199662184,False,high_co2,0.6699866422467937,9.76334804493921,0.01,10,25.156703709120798,True,20.094928794595383,4.086412430695865
1692,K,4713.996689516138,6.349707500892797,1.2769617824408241,24.16555757945604,520.2968199662184,False,high_co2,0.6699866422467937,9.76334804493921,0.01,20,25.401827019666552,True,20.047506388915153,4.086412430695865
1693,K,4249.630923966304,8.100781167790084,2.059861947390462,48.39190576841579,218.14790527311487,True,high_co2,0.08186172002759766,8.49057792063634,0.01,5,114.81195741841408,True,20.555137097617582,7.072936475728201
1693,K,4249.630923966304,8.100781167790084,2.059861947390462,48.39190576841579,218.14790527311487,True,high_co2,0.08186172002759766,8.49057792063634,0.01,10,119.49386638872248,True,20.2793723205883,7.072936475728201
1693,K,4249.630923966304,8.100781167790084,2.059861947390462,48.39190576841579,218.14790527311487,True,high_co2,0.08186172002759766,8.49057792063634,0.01,20,122.21912524541274,True,20.140170591066926,7.072936475728201
1694,M,3341.796860975877,10.743234112706148,2.3361614645851447,46.13829474787382,249.1657840450898,True,abiotic_o2,0.655611899753163,7.764169957394541,1000.0,5,9.495866550016366,True,33.37695597220643,2.5402407102825686
1694,M,3341.796860975877,10.743234112706148,2.3361614645851447,46.13829474787382,249.1657840450898,True,abiotic_o2,0.655611899753163,7.764169957394541,1000.0,10,12.227971372974311,True,27.50759176483248,2.5402407102825686
1694,M,3341.796860975877,10.743234112706148,2.3361614645851447,46.13829474787382,249.1657840450898,True,abiotic_o2,0.655611899753163,7.764169957394541,1000.0,20,15.044764107196889,True,24.048577923004064,2.5402407102825686
1695,M,3547.876551803287,10.600734060065133,1.8,47.890884077188694,208.80284903711325,True,hycean,0.07551496585487198,10.121030287992463,0.002,5,1550.9332565785896,True,28.751498633996107,3.7541468085466208
1695,M,3547.876551803287,10.600734060065133,1.8,47.890884077188694,208.80284903711325,True,hycean,0.07551496585487198,10.121030287992463,0.002,10,1776.3235481580293,True,24.762587087626617,3.7541468085466208
1695,M,3547.876551803287,10.600734060065133,1.8,47.890884077188694,208.80284903711325,True,hycean,0.07551496585487198,10.121030287992463,0.002,20,1944.4148266651925,True,22.50684996089292,3.7541468085466208
1696,K,4031.255424175814,7.419371982593467,1.512051618390568,33.205447256166735,816.1271085657313,False,reduced_o2_high_ch4,0.8110091286579925,9.376575096484446,0.001,5,37.94058230671472,True,21.32251102087063,1.5691617210918178
1696,K,4031.255424175814,7.419371982593467,1.512051618390568,33.205447256166735,816.1271085657313,False,reduced_o2_high_ch4,0.8110091286579925,9.376575096484446,0.001,10,39.06918923957607,True,20.67080359142843,1.5691617210918178
1696,K,4031.255424175814,7.419371982593467,1.512051618390568,33.205447256166735,816.1271085657313,False,reduced_o2_high_ch4,0.8110091286579925,9.376575096484446,0.001,20,39.689480677165534,True,20.337906271104163,1.5691617210918178
1697,K,3797.043246032359,8.288801477074726,1.7801340487632196,45.860541020396624,541.7902004578549,False,high_co2,0.7605385287101413,9.07989939894542,0.01,5,31.405464225050345,True,22.36212101851965,1.9084050710777154
1697,K,3797.043246032359,8.288801477074726,1.7801340487632196,45.860541020396624,541.7902004578549,False,high_co2,0.7605385287101413,9.07989939894542,0.01,10,34.56894525380978,True,21.213963627306356,1.9084050710777154
1697,K,3797.043246032359,8.288801477074726,1.7801340487632196,45.860541020396624,541.7902004578549,False,high_co2,0.7605385287101413,9.07989939894542,0.01,20,36.82211184086622,True,20.615530745251462,1.9084050710777154
1698,K,3848.5443313560813,7.388215552037651,1.0984947011597628,30.844871069194262,326.16529982478806,False,high_co2,0.1290360598008243,6.310767364812583,0.01,5,55.26837389015308,True,20.622688498147284,3.291773631062504
1698,K,3848.5443313560813,7.388215552037651,1.0984947011597628,30.844871069194262,326.16529982478806,False,high_co2,0.1290360598008243,6.310767364812583,0.01,10,57.46204324105683,True,20.313730381052224,3.291773631062504
1698,K,3848.5443313560813,7.388215552037651,1.0984947011597628,30.844871069194262,326.16529982478806,False,high_co2,0.1290360598008243,6.310767364812583,0.01,20,58.732107926171786,True,20.1574173236112,3.291773631062504
1699,K,4251.943514238625,7.926052084971047,1.3215413101270745,44.678464450453994,823.8138375373104,False,abiotic_o2,0.22743787006026392,10.745560951152598,1000.0,5,16.523202811102905,True,21.746976006752877,1.8596915102619516
1699,K,4251.943514238625,7.926052084971047,1.3215413101270745,44.678464450453994,823.8138375373104,False,abiotic_o2,0.22743787006026392,10.745560951152598,1000.0,10,17.857795121212884,True,20.89175670261003,1.8596915102619516
1699,K,4251.943514238625,7.926052084971047,1.3215413101270745,44.678464450453994,823.8138375373104,False,abiotic_o2,0.22743787006026392,10.745560951152598,1000.0,20,18.729761634167787,True,20.450446598337933,1.8596915102619516
1700,M,3195.9179672005916,11.079352464738442,2.452146914127376,49.313767579012186,148.97624478709687,False,earth_like,0.7356680561654226,9.516166562913712,1.0,5,54.67487531578776,True,33.16261611076952,3.498444028351783
1700,M,3195.9179672005916,11.079352464738442,2.452146914127376,49.313767579012186,148.97624478709687,False,earth_like,0.7356680561654226,9.516166562913712,1.0,10,63.90161739572821,True,27.37946988038977,3.498444028351783
1700,M,3195.9179672005916,11.079352464738442,2.452146914127376,49.313767579012186,148.97624478709687,False,earth_like,0.7356680561654226,9.516166562913712,1.0,20,70.92361133400097,True,23.97535895512263,3.498444028351783
1701,K,3921.7714196059596,8.015642488877345,1.5881963071734204,42.20628846165845,142.36297846830055,False,abiotic_o2,0.7629865491978965,9.741097201737794,1000.0,5,7.616580300464455,True,20.44985572800914,8.150841105987334
1701,K,3921.7714196059596,8.015642488877345,1.5881963071734204,42.20628846165845,142.36297846830055,False,abiotic_o2,0.7629865491978965,9.741097201737794,1000.0,10,7.829374630844111,True,20.2261785839112,8.150841105987334
1701,K,3921.7714196059596,8.015642488877345,1.5881963071734204,42.20628846165845,142.36297846830055,False,abiotic_o2,0.7629865491978965,9.741097201737794,1000.0,20,7.945504968353965,True,20.113407224362376,8.150841105987334
1702,M,3401.4588779420037,8.779471889065672,1.3666454596221551,19.285019919106247,228.94774330652322,True,abiotic_o2,0.540332232763054,9.4817982959745,1000.0,5,15.363928489481276,True,22.414320101353674,2.9053623264499913
1702,M,3401.4588779420037,8.779471889065672,1.3666454596221551,19.285019919106247,228.94774330652322,True,abiotic_o2,0.540332232763054,9.4817982959745,1000.0,10,17.20531356160828,True,21.241490917604153,2.9053623264499913
1702,M,3401.4588779420037,8.779471889065672,1.3666454596221551,19.285019919106247,228.94774330652322,True,abiotic_o2,0.540332232763054,9.4817982959745,1000.0,20,18.463280049548192,True,20.629825905614233,2.9053623264499913
1703,M,3443.671443563131,9.95935606601238,3.279032412403285,33.92558569205969,594.6277853463237,False,hycean,0.6683171940508595,8.231454761090479,0.002,5,800.8472792286942,True,33.42900732056796,1.2346318834797887
1703,M,3443.671443563131,9.95935606601238,3.279032412403285,33.92558569205969,594.6277853463237,False,hycean,0.6683171940508595,8.231454761090479,0.002,10,952.3340048987116,True,27.53252509399033,1.2346318834797887
1703,M,3443.671443563131,9.95935606601238,3.279032412403285,33.92558569205969,594.6277853463237,False,hycean,0.6683171940508595,8.231454761090479,0.002,20,1075.3242443499607,True,24.06284442895138,1.2346318834797887
1704,K,3767.047392558239,7.917581249123025,2.8939167852171184,38.23683954799558,151.50890591464835,False,earth_like,0.8076488200009273,6.7085931080220895,1.0,5,27.759017698606698,True,20.495542086911385,6.758133177835669
1704,K,3767.047392558239,7.917581249123025,2.8939167852171184,38.23683954799558,151.50890591464835,False,earth_like,0.8076488200009273,6.7085931080220895,1.0,10,28.064730128442655,True,20.249286972368413,6.758133177835669
1704,K,3767.047392558239,7.917581249123025,2.8939167852171184,38.23683954799558,151.50890591464835,False,earth_like,0.8076488200009273,6.7085931080220895,1.0,20,28.22454427334846,True,20.125006934800943,6.758133177835669
1705,M,3043.368250746734,9.456692134902308,1.1857318475874419,20.868441242616278,78.65422507434208,False,high_co2,0.16416716502937573,6.743311072841946,0.01,5,126.80176139657407,True,22.556114727911847,4.973531242061949
1705,M,3043.368250746734,9.456692134902308,1.1857318475874419,20.868441242616278,78.65422507434208,False,high_co2,0.16416716502937573,6.743311072841946,0.01,10,137.85911878255467,True,21.316405872154963,4.973531242061949
1705,M,3043.368250746734,9.456692134902308,1.1857318475874419,20.868441242616278,78.65422507434208,False,high_co2,0.16416716502937573,6.743311072841946,0.01,20,145.27522578008808,True,20.66852431446104,4.973531242061949
1706,M,3144.9101747637046,9.919304003486717,1.2914323427594838,27.911813031166684,562.3354398649146,False,high_co2,0.8836681292048865,9.635466112221946,0.01,5,13.344777066693892,True,37.5840294399776,0.8271800046943374
1706,M,3144.9101747637046,9.919304003486717,1.2914323427594838,27.911813031166684,562.3354398649146,False,high_co2,0.8836681292048865,9.635466112221946,0.01,10,16.67657647480658,True,30.104481050561784,0.8271800046943374
1706,M,3144.9101747637046,9.919304003486717,1.2914323427594838,27.911813031166684,562.3354398649146,False,high_co2,0.8836681292048865,9.635466112221946,0.01,20,19.919288527505895,True,25.556603216779337,0.8271800046943374
1707,M,3576.522139917543,10.532726866757326,1.3796368150021352,47.01047945222693,757.8331740648565,False,high_co2,0.1717888733969534,7.483512160588183,0.01,5,40.800896772650844,True,42.41466654161255,1.0786747602335494
1707,M,3576.522139917543,10.532726866757326,1.3796368150021352,47.01047945222693,757.8331740648565,False,high_co2,0.1717888733969534,7.483512160588183,0.01,10,52.410404844626406,True,33.13481833507221,1.0786747602335494
1707,M,3576.522139917543,10.532726866757326,1.3796368150021352,47.01047945222693,757.8331740648565,False,high_co2,0.1717888733969534,7.483512160588183,0.01,20,64.43733843010608,True,27.367102986129204,1.0786747602335494
1708,K,3827.9154359147287,8.154951403775895,2.433228801690958,43.592871601703,906.5036726343016,False,hycean,0.054699185739406186,8.01544846473519,0.002,5,1632.1667161439939,True,23.281750576719233,1.192848028695502
1708,K,3827.9154359147287,8.154951403775895,2.433228801690958,43.592871601703,906.5036726343016,False,hycean,0.054699185739406186,8.01544846473519,0.002,10,1755.2460947036295,True,21.699635427125667,1.192848028695502
1708,K,3827.9154359147287,8.154951403775895,2.433228801690958,43.592871601703,906.5036726343016,False,hycean,0.054699185739406186,8.01544846473519,0.002,20,1834.2226946624562,True,20.866258886426355,1.192848028695502
1709,M,2948.0738630157457,10.16432559608335,1.0149834578874095,27.265048845888668,534.9380591281929,False,abiotic_o2,0.7333284802100335,10.752334428939522,1000.0,5,4.987496684064142,False,44.73521431147576,0.6412286731919202
1709,M,2948.0738630157457,10.16432559608335,1.0149834578874095,27.265048845888668,534.9380591281929,False,abiotic_o2,0.7333284802100335,10.752334428939522,1000.0,10,6.69119819237085,True,34.6499678583177,0.6412286731919202
1709,M,2948.0738630157457,10.16432559608335,1.0149834578874095,27.265048845888668,534.9380591281929,False,abiotic_o2,0.7333284802100335,10.752334428939522,1000.0,20,8.712977677422986,True,28.289759532310992,0.6412286731919202
1710,K,3760.8378320816055,8.374791547136903,1.8,47.09073293672136,309.5028337659126,False,hycean,0.3991609799400315,6.004115251088638,0.002,5,653.6550026384277,True,21.57788745478836,3.1513217036253773
1710,K,3760.8378320816055,8.374791547136903,1.8,47.09073293672136,309.5028337659126,False,hycean,0.3991609799400315,6.004115251088638,0.002,10,680.9207025635467,True,20.803296985169858,3.1513217036253773
